Socket0 STAPM Limit,Socket0 STAPM Power,Socket0 PPT Fast Limit,Socket0 PPT Slow Limit,Gfx Effective Frequency,Socket0 VDDCR Soc Power,Socket0 VDDCR Soc Temperature,Socket0 Socket Power,Thread0 Core Effective Frequency,Thread1 Core Effective Frequency,Thread2 Core Effective Frequency,Thread3 Core Effective Frequency,Thread4 Core Effective Frequency,Thread5 Core Effective Frequency,Thread6 Core Effective Frequency,Thread7 Core Effective Frequency,Socket0 Package Power,Core0 Power,Core1 Power,Core2 Power,Core3 Power,Socket0 Temperature,
25,10.5358,35,30,117.447,3.06107,52.3358,9.84713,2645.51,2678.02,2748,2863.77,2689.02,2626.8,2802.37,2766.21,4.2569,0.0953674,0.373535,0.128174,0.357971,53.5,
25,10.5359,35,30,377.582,3.6354,52.1604,11.4757,2565.91,2511.8,2782.23,2867.74,2668.48,2472.74,2661.41,2617.47,5.16922,0.0215149,0.384369,0.0782776,0.113678,53.5,
25,10.5361,35,30,226.392,2.95704,52.0746,9.74627,2717.51,2630.83,2838.57,2798.73,2671.52,2873.35,2710.28,2683.67,4.24728,0.10437,0.664825,0.0949097,0.107117,53.5,
25,10.5364,35,30,287.246,3.27559,52.5568,11.794,2625.3,2787.9,2771.54,2897.75,2534.75,2819.93,2759.51,2720.34,5.28427,0.0894165,0.219727,0.201569,0.112,53.5,
25,10.5369,35,30,399.251,3.20311,52.803,10.5513,2559.7,2631.81,2879.17,2788.64,2802.42,2675.72,2755.39,2713.91,4.63715,0.158081,0.81665,0.248718,0.201416,53.625,
25,10.5377,35,30,374.622,3.22943,52.7841,11.6649,2611.79,2609.69,2787.64,2774.09,2854.01,2735.3,2656.14,2725.26,5.12772,0.04776,0.367432,0.693817,0.101624,53.75,
25,10.5378,35,30,337.876,3.08762,52.6866,9.89299,2545.57,2482.93,2694.44,2640.87,2848.34,2670.13,2670.11,2585.39,4.41376,0.0454712,0.177917,0.59433,0.122528,53.75,
25,10.5379,35,30,189.846,3.0724,52.209,10.3439,2838.28,2522,2736.94,2643.36,2737.06,2530.29,2729.6,2523.52,4.56978,0.408059,0.127207,0.1473,0.11648,53.5,
25,10.538,35,30,238.35,3.00894,52.4216,8.76042,2822,2816.66,2722.67,2750.16,2571.19,2433.72,2749.4,2458.13,3.86429,0.237885,0.10025,0.0146484,0.108032,53.5,
25,10.5376,35,30,277.381,3.13581,52.0112,10.725,2633.84,2663.45,2783.67,2878.73,2550.45,2754.28,2850.49,2691.18,4.78485,0.0900269,0.164642,0.0271606,0.526123,53.375,
25,10.5378,35,30,183.618,3.47814,52.2313,10.8383,2649.27,2651.54,2774.56,2784.71,2694.13,2801.71,2710.88,2618.02,4.74915,0.0740051,0.437927,0.15213,0.115662,53.375,
