Socket0 STAPM Limit,Socket0 STAPM Power,Socket0 PPT Fast Limit,Socket0 PPT Slow Limit,Gfx Effective Frequency,Socket0 VDDCR Soc Power,Socket0 VDDCR Soc Temperature,Socket0 Socket Power,Thread0 Core Effective Frequency,Thread1 Core Effective Frequency,Thread2 Core Effective Frequency,Thread3 Core Effective Frequency,Thread4 Core Effective Frequency,Thread5 Core Effective Frequency,Thread6 Core Effective Frequency,Thread7 Core Effective Frequency,Socket0 Package Power,Core0 Power,Core1 Power,Core2 Power,Core3 Power,Socket0 Temperature,
15,9.69114,32,30,304.985,3.27103,57.4583,10.4302,2586.03,2376.24,2631.78,2368.45,2371.99,2476.58,2382.23,2500.16,4.5845,0.03479,0.0204468,0.0271606,0.0120544,59.25,
15,9.69111,32,30,331.832,2.79756,57.2761,8.74028,2319.63,2720.23,2849.94,2914.35,2354.62,2490.28,2300.74,2555.59,3.89847,0.0216675,0.761414,0.00366211,0.00488281,59.125,
15,9.69096,32,30,351.724,2.68697,57.2836,9.00766,2397.24,2588.81,2714.28,2639.2,2638.22,2592,2587.86,2651.35,3.97846,0.0320284,0.0554453,0.0762939,0.0380714,59,
15,9.69075,32,30,274.449,2.80743,57.3582,9.09309,2513.28,2344.52,2734.67,2451.52,2522.01,2605.23,2489.59,2570.66,3.97583,0.0198364,0.115509,0.0617981,0.0439453,58.875,
15,9.69102,32,30,372.105,3.52124,57.8182,12.2976,2727.07,2722.98,2629.88,2445.84,2736.3,2848.23,2738.05,2576.46,5.48615,0.123444,0.0611877,0.213623,0.184326,58.625,
15,9.69144,32,30,259.892,3.32917,57.9888,9.98427,2720.43,2749.47,2694.85,2838.71,2728.53,2764.78,2739.69,2762.61,4.41147,0.109558,0.322418,0.149689,0.105896,58.625,
15,9.6913,32,30,342.273,2.91639,57.806,9.5438,2651.03,2562.22,2664.09,2593.56,2571.48,2602.56,2447.04,2649.01,4.2575,0.0527259,0.0515173,0.0643589,0.0486468,58.5,
15,9.69115,32,30,293.211,2.85328,57.5265,8.61356,2618.19,2487.54,2659.63,2530.62,2427.56,2501.31,2318.29,2711.84,3.7851,0.0210571,0.0906372,0.0137329,0.0498962,58.375,
15,9.69114,32,30,312.173,3.46034,58.2052,10.9026,2749.4,2859.07,2481.36,2444.93,2606.41,2567.71,2654.08,2715.84,4.86465,0.434875,0.0267029,0.0743103,0.0468445,58.375,
15,9.69166,32,30,399.636,3.82776,58.7576,14.1219,2831.29,2810.81,2536.08,2468.24,2739.16,2781.2,2742.24,2712.36,6.20834,0.375824,0.0468445,0.241089,0.196991,58.5,
28,9.69265,28,28,399.643,3.46223,58.7761,12.0928,2440.67,2346.47,2842.62,2841.91,2420.55,2495.84,2434.32,2498.79,5.39688,0.121155,0.503845,0.167694,0.156555,58.625,
28,9.69267,28,28,399.537,3.00563,58.0112,9.00937,2612.07,2546.34,2968.05,2940.15,2656.04,2712.69,2405.27,2666.34,3.97293,0.0175476,0.374603,0.0883484,0.039978,58.625,
28,9.69274,28,28,399.417,3.25557,58.0985,11.0203,2709.46,2475.39,2684.29,2409.81,2695.55,2622.19,2685.32,2653.82,4.84232,0.0681358,0.0500065,0.113761,0.0740278,58.5,
28,9.69275,28,28,399.678,2.77533,57.8657,8.40041,2567.97,2267.19,2775.25,2573.43,2614.36,2593.51,2254.24,2393.89,3.73948,0.0299011,0.135325,0.0553324,0.0340625,58.5,
